TIMESTAMP,U10,V10,U100,V100,TARGETVAR
20130813 15:00,3.707856269,-5.363404002,7.024343635,-9.703037791,0.60877736
20130813 16:00,3.592012946,-5.222811374,6.794162892,-9.396996288,0.72305233
20130813 17:00,3.673471679,-5.014469399,6.894359215,-8.910256684,0.27093318
20130813 18:00,3.580960756,-5.237074394,6.769790813,-9.111951396,0.23747768
20130813 19:00,3.715633736,-4.901893417,6.862404712,-8.65129849,0.73357766
20130813 20:00,3.625578856,-4.466871298,6.68530094,-7.747171722,0.40043229
20130813 21:00,3.107353954,-4.872857983,5.937348926,-8.258725502,0.41584436
20130813 22:00,3.266587356,-5.05165513,5.846359833,-8.345893248,0.91091061
20130813 23:00,3.870364394,-4.732265354,6.621391934,-7.618010755,0.96071796
20130814 0:00,5.453692925,-3.777152388,9.583953496,-6.225871862,0.95573723
20130814 1:00,8.705605459,-0.740812891,13.25639463,-0.889051528,0.96898788
20130814 2:00,8.081339743,0.134608829,12.0904484,0.333970247,0.95197819
20130814 3:00,8.221414929,-0.173733528,12.16810818,-0.208898108,0.9417348
20130814 4:00,8.169595207,0.60811446,12.18070166,1.085902154,0.96720233
20130814 5:00,7.876085062,1.373051534,11.95087068,2.255961163,0.98092283
20130814 6:00,6.588283997,1.873614629,10.2607209,3.089427855,1
20130814 7:00,6.233237931,2.422655682,10.20772334,4.211402247,0.99135418
20130814 8:00,5.063650607,1.64362618,9.30571543,3.290825743,0.98411803
20130814 9:00,4.989159757,1.476208117,9.194997764,3.073399649,0.97876139
20130814 10:00,4.58269881,1.353885829,8.742681989,3.012074341,0.96203362
20130814 11:00,3.70095385,0.678012911,7.606645268,2.051775761,0.87754908
20130814 12:00,3.414326011,0.349941152,7.638653693,1.524238733,0.91607929
20130814 13:00,3.337406111,0.276096821,7.588804507,1.398800602,0.75378252
20130814 14:00,3.417159902,0.237201716,7.461820264,1.154196247,0.80885253
20130814 15:00,3.005840857,-0.037318811,7.136488732,0.612024771,0.70510289
20130814 16:00,2.741479306,-0.426833562,6.932369432,-0.185204239,0.62484728
20130814 17:00,2.781558622,-0.798310003,7.023147424,-1.000552089,0.36359364
20130814 18:00,2.721642068,-1.215445916,6.837918342,-1.952488127,0.40513109
20130814 19:00,2.519221278,-1.463472676,6.556663985,-2.595010108,0.3609623
20130814 20:00,2.227330499,-1.64047359,6.087032177,-3.086309454,0.35541772
20130814 21:00,2.057297036,-1.816910807,5.761175917,-3.566458743,0.13419791
20130814 22:00,2.249191945,-2.123562073,5.504583789,-3.803397435,0.26585846
20130814 23:00,2.526103585,-2.577902,5.296266663,-4.054970575,0.05704351
20130815 0:00,3.085594649,-2.663583972,4.673938926,-3.719772014,0.07160981
20130815 1:00,3.582778361,-2.665872973,5.014351869,-3.73860841,0.06005074
20130815 2:00,4.440775783,-2.863668969,6.115649083,-4.12161004,0.26313316
20130815 3:00,3.797653372,-3.163696603,5.392457438,-4.576296467,0.45164928
20130815 4:00,3.454053704,-3.42594298,5.010467223,-4.991385577,0.61855088
20130815 5:00,3.018293192,-3.842092421,4.399282878,-5.538238172,0.45183722
20130815 6:00,2.093679508,-4.09211545,3.250722469,-6.146534878,0.52739403
20130815 7:00,1.424511642,-3.954324981,2.511344798,-6.610096565,0.5145193
20130815 8:00,0.735308809,-3.234258658,1.945481327,-7.312607576,0.30485856
20130815 9:00,0.425768583,-3.432610261,1.365374152,-7.959136174,0.16812329
20130815 10:00,0.404230995,-3.905431588,1.199629245,-8.658233623,0.27845127
20130815 11:00,0.412745855,-4.449926184,1.082442417,-9.350503948,0.65961845
20130815 12:00,0.403229246,-4.932748433,0.982736496,-9.935588434,0.85950567
20130815 13:00,0.272000219,-5.308338583,0.683618734,-10.38890944,0.95395167
20130815 14:00,0.126245841,-5.6317017,0.404571645,-10.80195041,0.9594023
20130815 15:00,0.007538667,-5.838387404,0.187031454,-11.10917097,0.98129872
20130815 16:00,-0.151238439,-5.95117557,-0.109496543,-11.25185785,NA
20130815 17:00,-0.296491943,-6.062296916,-0.346459965,-11.37269794,0.92876608
20130815 18:00,-0.48431975,-6.140081858,-0.636513552,-11.44096917,0.92463113
20130815 19:00,-0.595513812,-6.283984001,-0.818444485,-11.62461879,0.87576353
20130815 20:00,-0.669142312,-6.418996437,-0.916855523,-11.81031655,0.91560942
20130815 21:00,-0.802374837,-6.663463398,-1.131158509,-12.15713443,0.90950097
20130815 22:00,-0.937610858,-7.073501165,-1.358410315,-12.52102011,0.89728407
20130815 23:00,-1.052311038,-6.730691813,-1.716445211,-14.7473451,0.93778779
20130816 0:00,-1.31426822,-7.351304531,-1.90226079,-11.99737974,0.92839015
20130816 1:00,-1.981400322,-7.975701398,-2.850400806,-12.43467057,0.91701906
20130816 2:00,-2.03348507,-8.656455881,-2.968054833,-13.36869369,0.92961184
20130816 3:00,-1.602883443,-8.956933619,-2.390835076,-13.79842919,0.90329852
20130816 4:00,-1.413109313,-9.053480565,-2.05087344,-14.05602804,0.79531998
20130816 5:00,-1.003135308,-8.685025895,-1.658910024,-13.76266841,0.92698054
20130816 6:00,0.15098019,-8.686996241,0.229404608,-14.42575815,0.96889389
20130816 7:00,-0.000117147,-8.26041637,0.059098779,-13.97117195,0.96607461
20130816 8:00,-1.160420933,-7.787533371,-1.642009446,-13.36142031,0.90358047
20130816 9:00,-1.109367566,-7.654535028,-1.79931483,-13.21595273,0.88309369
20130816 10:00,-0.204330613,-7.591483962,-0.248361745,-13.14321893,0.91100459
20130816 11:00,1.789329136,-6.784627346,2.978348698,-11.76976248,0.95113238
20130816 12:00,6.196936449,-3.298592993,10.16239459,-4.735192456,0.89455877
20130816 13:00,5.051071999,-1.298691979,8.356632783,-1.744621331,0.73451743
20130816 14:00,4.184196149,-2.153822068,7.167092068,-3.282941054,0.89700215
20130816 15:00,4.299195146,-2.711429936,7.728711291,-4.462440732,0.54177238
20130816 16:00,4.117156375,-3.00698181,7.377699276,-4.953393835,0.91918052
20130816 17:00,4.987126369,-2.993681976,8.340382227,-4.5382051,0.728315
20130816 18:00,4.108905326,-2.705026312,7.366648898,-4.364250111,0.44065406
20130816 19:00,3.342589136,-2.940975225,6.267461276,-4.926724778,0.27093318
20130816 20:00,3.144563957,-3.279874707,5.941150107,-5.624969191,0.57738933
20130816 21:00,3.123420644,-3.700543541,5.81764588,-6.341397053,0.56827364
20130816 22:00,3.669021268,-3.72714321,6.306462611,-6.089859352,0.46753124
20130816 23:00,4.848921295,-4.364550085,8.539289035,-7.149954386,0.29414528
20130817 0:00,4.358499562,-4.685223868,7.033837507,-7.331182753,0.18673057
20130817 1:00,5.122387692,-4.984756406,7.534577697,-7.376884743,0.32684897
20130817 2:00,4.327941395,-4.971227055,6.454042769,-7.336066114,0.47035052
20130817 3:00,3.951674299,-5.54261665,5.819498487,-8.191080323,0.26585846
20130817 4:00,3.234459296,-6.054026123,4.885486664,-9.074939696,0.79203081
20130817 5:00,2.97592283,-6.880669476,5.051273762,-10.99994623,0.95009866
20130817 6:00,2.663230275,-6.530259282,4.682339092,-10.88347707,0.81608869
20130817 7:00,4.435311731,-5.828987916,7.38630332,-9.338355913,0.97133728
20130817 8:00,5.599432209,-4.049427265,9.55087572,-6.584459098,0.97425055
20130817 9:00,4.56952465,-3.58852737,8.386279728,-6.022794767,0.93835163
20130817 10:00,3.897518209,-3.48344941,7.70153231,-6.023883264,0.63922563
20130817 11:00,3.45908934,-3.879408419,7.058231667,-6.971419698,0.28051874
20130817 12:00,3.419531848,-4.43275888,6.926302497,-7.965761493,0.6042665
20130817 13:00,3.600837019,-5.189049608,6.84282519,-8.996023681,0.7535006
20130817 14:00,3.405404172,-5.21610831,6.462215373,-9.067864467,0.68254862
20130817 15:00,3.463327642,-5.520067732,6.39566703,-9.388426765,0.70416313
20130817 16:00,3.523134803,-5.899340542,6.207113393,-9.756338671,0.86147917
20130817 17:00,3.724689643,-5.901144455,6.557951584,-9.745453703,0.91692508
20130817 18:00,4.368911655,-5.872281839,7.425998822,-9.689940368,0.88675874
20130817 19:00,4.46874723,-6.123476792,7.78209083,-10.08887443,0.96363122
20130817 20:00,4.833241263,-6.023810572,8.453411828,-9.794436058,0.96710836
20130817 21:00,4.902466874,-6.205554855,8.41721887,-10.07853371,0.9180528
20130817 22:00,4.455090477,-6.121672878,7.597623495,-10.04533456,0.75162108
20130817 23:00,4.853020009,-5.983222519,8.065796921,-9.773210371,0.91833474
20130818 0:00,5.953565946,-6.211868553,10.20001394,-10.13894528,0.97302885
20130818 1:00,7.096732955,-6.020227787,11.94192991,-9.682874779,0.96992764
20130818 2:00,8.186788818,-4.090093329,13.07976417,-6.236515902,0.9232215
20130818 3:00,9.364378005,-2.857577356,14.43865993,-4.316354375,0.94154685
20130818 4:00,8.888989844,-3.108244169,13.70861487,-4.684937105,0.94051312
20130818 5:00,8.97458873,-2.918757053,13.87365806,-4.416224845,0.90076118
20130818 6:00,8.615750464,-2.631552366,14.61153363,-4.189998919,0.96870594
20130818 7:00,7.967230095,-2.408926247,12.98640032,-3.689543026,0.94737335
20130818 8:00,6.537680348,-2.36516577,11.50944447,-3.820312648,0.92481909
20130818 9:00,6.447728977,-1.910566635,11.3395825,-3.070456465,0.96551077
20130818 10:00,6.306998606,-1.622937089,11.19682617,-2.565034638,0.96363125
20130818 11:00,6.014414845,-1.736374443,10.56014495,-2.634005957,0.95526734
20130818 12:00,5.499854313,-2.029102297,9.796368438,-3.043971479,0.96090593
20130818 13:00,5.302058019,-1.983217525,9.602412572,-3.103010928,0.88459732
20130818 14:00,5.196147534,-1.352726762,9.522902714,-2.092167274,0.84935625
20130818 15:00,5.516297037,-1.029409059,10.02164637,-1.359967749,0.95216613
20130818 16:00,5.228065762,-1.130100643,9.408456706,-1.613782204,0.82097545
20130818 17:00,5.168581791,-1.24226342,9.493990038,-1.802487733,0.88365755
20130818 18:00,5.062671305,-1.125427194,9.084996147,-1.590607841,0.92425521
20130818 19:00,4.917104839,-0.735831487,8.944649201,-1.005731054,0.9191805
20130818 20:00,5.26095121,-0.48686411,9.387976894,-0.448442795,0.91279011
20130818 21:00,5.810331627,-0.223876386,9.685536515,0.083464019,0.92613474
20130818 22:00,5.521616742,-0.486014392,9.250039337,-0.410922397,0.93261908
20130818 23:00,6.370835063,-0.338163458,9.896358108,-0.287325793,0.92641666
20130819 0:00,6.651328586,0.235821057,10.03610271,0.603783651,0.93440463
20130819 1:00,6.045256235,1.528428369,9.912124349,3.038591707,0.91372989
20130819 2:00,5.986152769,2.419709524,8.972782513,3.82164071,0.94530587
20130819 3:00,5.784763179,2.622570873,8.328989694,3.96382034,0.95028662
20130819 4:00,5.868675508,2.636094963,8.515025199,3.993529516,0.95583121
20130819 5:00,5.858460094,2.791403868,8.543434562,4.244465952,0.94333236
20130819 6:00,5.709242083,2.869494581,8.383059127,4.413171631,0.90179492
20130819 7:00,4.596856468,1.662360486,7.171995482,2.944689489,0.85884783
20130819 8:00,4.085356097,1.358286592,7.396521092,2.895351035,0.89672022
20130819 9:00,3.856603791,1.30811658,7.328246978,3.002516278,0.830655
20130819 10:00,3.852590593,1.152371415,7.110594601,2.583935205,0.81345736
20130819 11:00,3.715412177,1.060756612,6.788469084,2.414699005,0.84475141
20130819 12:00,3.96277113,1.14102863,7.11380211,2.474117357,0.80311998
20130819 13:00,3.984296466,1.16807681,7.111511032,2.519742164,0.54430973
20130819 14:00,4.035738372,1.288921098,7.133963593,2.690039406,0.78047174
20130819 15:00,3.554154571,1.004042687,6.848495318,2.469342668,0.74109573
20130819 16:00,3.515117096,0.792892379,6.509874042,2.026357629,0.80894652
20130819 17:00,3.144443503,0.445628649,6.433810264,1.611490203,0.8538671
20130819 18:00,3.213397547,0.167730413,6.592352837,1.084152324,0.7720139
20130819 19:00,3.323213248,0.470931785,6.692243823,1.666664387,0.75152709
20130819 20:00,3.115621442,0.623623124,6.365077935,2.04280378,0.73244994
20130819 21:00,3.336712187,0.541606062,6.290847019,1.75260879,0.73808851
20130819 22:00,3.593556882,0.286829657,6.383864771,1.224209869,0.66563293
20130819 23:00,3.664699943,0.110580227,7.041404056,1.386018776,0.61037495
20130820 0:00,4.991609251,1.698570146,7.393771799,2.547329256,0.53519406
20130820 1:00,4.758211913,0.9531834,7.339848835,1.793620798,0.43492152
20130820 2:00,4.47119565,1.373095996,6.552072227,2.179661805,0.44845409
20130820 3:00,4.984470188,1.422566219,7.114582343,2.223519718,0.38567803
20130820 4:00,5.112322887,1.801967767,7.377466152,2.736109079,0.40466121
20130820 5:00,4.880846134,1.795735298,7.450076323,2.939865634,0.3440466
20130820 6:00,4.52673516,1.955052786,7.467572749,3.443774782,0.30965134
20130820 7:00,4.170760444,2.166567201,6.624682397,3.518698717,0.17507753
20130820 8:00,2.656283721,1.334143065,5.461170028,3.013875862,0.16474016
20130820 9:00,2.15307339,0.60922902,4.71975895,1.939356989,0.14641481
20130820 10:00,2.02074771,-0.091923738,4.793243942,0.683467371,0.04285311
20130820 11:00,2.07628722,-0.533260446,5.021572309,-0.266787415,0.09923879
20130820 12:00,2.184384255,-0.798529907,5.334758345,-0.909579955,0.12855934
20130820 13:00,2.139654447,-0.91499917,5.340882095,-1.220240174,0.10187012
20130820 14:00,1.902213721,-1.116775353,5.084996856,-1.682575675,0.03364346
20130820 15:00,1.877985075,-1.329458356,5.088933552,-2.230342737,0.00120701
20130820 16:00,2.038639633,-1.629785454,4.905221072,-2.70547013,0.03392538
20130820 17:00,2.087096924,-1.939850785,4.581974591,-3.13399849,0.02367611
20130820 18:00,2.234705288,-2.221480476,4.669019313,-3.695471149,0.0582652
20130820 19:00,2.190348229,-2.466104882,4.590285393,-4.245065624,0.09886289
20130820 20:00,2.080014704,-2.847064548,4.191804277,-4.940396289,0.08570623
20130820 21:00,1.989064096,-3.123630358,3.980097515,-5.474457753,0.1665257
20130820 22:00,2.452017601,-3.85594546,4.033899027,-5.898874434,0.26773799
20130820 23:00,2.821784008,-4.549697161,4.504990313,-6.923139448,0.26097171
20130821 0:00,3.28063728,-4.932214944,4.889036878,-7.223292041,0.21407762
20130821 1:00,3.181972004,-5.032927737,5.274489556,-8.161866796,0.25843435
20130821 2:00,3.51215487,-5.058958679,5.285203475,-7.582682432,0.55163987
20130821 3:00,4.153768568,-5.222168558,5.995893447,-7.618635203,0.72418005
20130821 4:00,4.877008765,-5.447770061,7.175763795,-8.007220631,0.54477961
20130821 5:00,3.754460559,-4.780882101,5.886075775,-7.268465065,0.594493
20130821 6:00,3.483107602,-5.42049955,5.400824519,-8.421908755,0.41640822
20130821 7:00,4.057066904,-5.271338116,6.623996958,-8.63220784,0.3578611
20130821 8:00,5.404271827,-4.654859283,8.921686206,-7.542789632,0.37026595
20130821 9:00,4.182080462,-4.599078692,7.237815244,-7.553624714,0.42918898
20130821 10:00,3.694159902,-5.256050102,6.229367602,-8.713963456,0.43811671
20130821 11:00,3.914036687,-3.906986169,6.741403655,-6.418403661,0.66159194
20130821 12:00,3.832042501,-2.309595306,6.956574865,-3.614580036,0.69034864
20130821 13:00,4.054860783,-1.900124446,7.086927549,-2.723640824,0.73912224
20130821 14:00,3.651875904,-2.327362457,6.625782611,-3.618027562,0.9310215
20130821 15:00,4.398648065,-2.728982715,7.782439468,-4.190809378,0.80377781
20130821 16:00,5.741073058,-2.137708446,9.573896036,-2.95807259,0.92218775
20130821 17:00,5.196161023,-1.359672493,8.932846539,-2.00901794,0.84832251
20130821 18:00,5.211971561,-0.653944714,8.718121742,-0.70437561,0.92923597
20130821 19:00,5.232929716,-0.151093012,8.728835661,0.205771247,0.78770791
20130821 20:00,4.656028918,-0.251084887,8.269476377,0.046200045,0.72925476
20130821 21:00,4.098615528,-0.440738898,7.491377997,-0.158188995,0.74212948
20130821 22:00,3.943083955,-0.822939247,6.784259332,-0.750178455,0.68311247
20130821 23:00,4.876641078,-1.049367129,7.49182441,-1.155016505,0.65435578
20130822 0:00,5.075559709,-0.998544812,8.206085688,-1.643580186,0.74382105
20130822 1:00,5.827222036,-1.531733051,8.608302378,-2.23672163,0.86035146
20130822 2:00,5.610643868,-2.177832704,8.223094698,-3.151001742,0.86044543
20130822 3:00,6.310675557,-2.713699204,9.508916139,-3.931901262,0.877831
20130822 4:00,6.927379078,-2.330433047,11.8013059,-3.45883861,0.95282396
20130822 5:00,6.872577669,-2.384568902,11.29353214,-3.641140803,0.95122637
20130822 6:00,6.784745275,-2.001302744,11.1211315,-2.939161979,0.95489144
20130822 7:00,7.208893162,-1.815750142,11.4960131,-2.516867025,0.95733481
20130822 8:00,6.293034008,-1.090015863,10.42659038,-1.491821024,0.96504086
20130822 9:00,6.745708655,-0.948791895,11.1301107,-1.042296123,0.97255898
20130822 10:00,6.369605839,-1.091192729,10.65286622,-1.33997945,0.96879993
20130822 11:00,6.493472036,-0.995474262,10.67755902,-0.981374884,0.96786015
20130822 12:00,5.891031895,-0.654967584,9.905796779,-0.603847811,0.95686494
20130822 13:00,5.783305839,-0.383111446,9.734294059,-0.097555391,0.90057325
20130822 14:00,5.782179783,-0.099878933,9.768415019,0.249049538,0.95009867
20130822 15:00,5.582867811,-0.32622957,9.548424619,-0.115554848,0.8727563
20130822 16:00,5.526189642,-0.096348334,9.402063659,0.206127756,0.9483131
20130822 17:00,5.385807952,0.284956379,9.162319019,0.933951954,0.94248659
20130822 18:00,5.100164995,0.408527351,8.742541418,1.141176472,0.95865049
20130822 19:00,5.125313586,0.322616104,8.762295658,1.070563218,0.92914197
20130822 20:00,5.235667107,0.208852352,8.978245418,0.855492782,0.95489143
20130822 21:00,5.308860769,0.528960013,8.982735018,1.407937656,0.95620711
20130822 22:00,5.383931192,0.339092234,9.034365418,1.043794794,0.95836855
20130822 23:00,6.064819924,0.886727398,10.12623614,1.900845863,0.95573724
20130823 0:00,6.60795443,1.54616487,10.41536638,2.721898019,0.96109385
20130823 1:00,6.457917617,1.258341349,10.50992114,2.467450403,0.94013717
20130823 2:00,7.019465846,1.75258529,11.69811934,3.3903621,0.90188891
20130823 3:00,6.907313058,2.521230899,11.17444095,4.206047542,0.92886007
20130823 4:00,6.772023854,3.216060855,11.21993612,5.431969148,0.79306456
20130823 5:00,6.357136965,3.432292579,10.35891591,5.719182331,0.73658488
20130823 6:00,6.038325016,3.524963318,9.917032023,5.904434835,0.71722582
20130823 7:00,5.182669824,2.757521225,8.283078005,4.709149302,0.68048115
20130823 8:00,4.372895318,1.982055691,7.379950577,3.699594961,0.56817967
20130823 9:00,4.147805455,1.559621544,6.987917771,3.045227591,0.51649279
20130823 10:00,3.893304896,1.484602374,6.560069622,2.940873468,0.50709519
20130823 11:00,3.617628636,1.405170312,6.125929588,2.843220985,0.42251667
20130823 12:00,3.390970202,1.137187396,5.883450037,2.457397942,0.27581994
20130823 13:00,3.349010942,0.88886191,5.838922854,2.064873258,0.15853773
20130823 14:00,3.419988756,0.529812943,5.979280279,1.445450158,0.13588948
20130823 15:00,3.576845803,0.234951501,6.243055439,0.90644675,0.15975942
20130823 16:00,3.558022958,-0.013775158,6.202400185,0.458872872,0.11502678
20130823 17:00,3.302345971,-0.134126767,6.142869277,0.226230193,0.12667982
20130823 18:00,3.26626885,-0.106847069,6.052362938,0.260217087,0.10515929
