Index,Arrival_Time,Creation_Time,x,y,z
123006,1425047561331,1954024501000,-0.15023616,-0.5267244,9.355942
123007,1425047561341,1954034362000,-0.1412579,-0.5351041,9.332
123008,1425047561351,1954044551000,-0.14185645,-0.55605334,9.337985
123009,1425047561361,1954054269000,-0.14963761,-0.5410896,9.3738985
123010,1425047561371,1954064311000,-0.15322891,-0.55246204,9.354745
123011,1425047561381,1954074157000,-0.1364695,-0.53450555,9.354745
123012,1425047561391,1954084193000,-0.13946225,-0.5494693,9.380483
123013,1425047561401,1954094053000,-0.14664486,-0.5422867,9.379884
123014,1425047561411,1954104224000,-0.1412579,-0.5386954,9.392453
123015,1425047561421,1954113956000,-0.14903906,-0.5231331,9.354146
123016,1425047561431,1954123988000,-0.13227965,-0.5291186,9.391256
123017,1425047561443,1954134203000,-0.14305355,-0.52373165,9.366715
123018,1425047561453,1954144521000,-0.12090719,-0.53330845,9.343372
123019,1425047561462,1954154033000,-0.1388637,-0.52612585,9.369708
123020,1425047561472,1954164235000,-0.13826515,-0.5327099,9.348161
123021,1425047561482,1954173921000,-0.14903906,-0.54767364,9.372103
123022,1425047561491,1954183891000,-0.14844051,-0.5398925,9.385271
123023,1425047561501,1954193627000,-0.1364695,-0.53450555,9.370307
123024,1425047561511,1954203639000,-0.14784196,-0.5470751,9.348759
123025,1425047561520,1954213491000,-0.14724341,-0.5410896,9.36492
123026,1425047561531,1954223651000,-0.14185645,-0.53450555,9.329007
123027,1425047561540,1954233373000,-0.15203181,-0.53689975,9.386468
123028,1425047561550,1954243319000,-0.15442601,-0.51954174,9.406818
123029,1425047561560,1954253178000,-0.15562311,-0.54767364,9.355343
123030,1425047561570,1954263212000,-0.12988544,-0.5398925,9.36911
123031,1425047561580,1954273070000,-0.1436521,-0.52373165,9.358934
123032,1425047561590,1954283238000,-0.14425065,-0.51355624,9.389461
123033,1425047561600,1954292962000,-0.1412579,-0.54049104,9.390059
123034,1425047561610,1954303000000,-0.15562311,-0.5542577,9.387066
123035,1425047561620,1954312859000,-0.14544775,-0.5434838,9.345766
123036,1425047561630,1954322894000,-0.12988544,-0.5386954,9.390059
123037,1425047561640,1954332755000,-0.14844051,-0.5315128,9.346365
123038,1425047561650,1954342934000,-0.13227965,-0.5482722,9.377489
123039,1425047561660,1954352664000,-0.14544775,-0.53091425,9.3822775
123040,1425047561670,1954362691000,-0.13108255,-0.5482722,9.387665
123041,1425047561679,1954372550000,-0.13467385,-0.545878,9.3822775
123042,1425047561689,1954382591000,-0.14784196,-0.54527944,9.351752
123043,1425047561699,1954392449000,-0.15861586,-0.54049104,9.395446
123044,1425047561709,1954402621000,-0.13946225,-0.53330845,9.36492
123045,1425047561719,1954412344000,-0.15801731,-0.5315128,9.384073
123046,1425047561729,1954422376000,-0.1604115,-0.53330845,9.369708
123047,1425047561739,1954432239000,-0.15382746,-0.53929394,9.366715
123048,1425047561749,1954442280000,-0.1352724,-0.5141548,9.366715
123049,1425047561759,1954452146000,-0.14544775,-0.5291186,9.3733
123050,1425047561769,1954462318000,-0.16280572,-0.52971715,9.359533
123051,1425047561779,1954472033000,-0.14065935,-0.5303157,9.352949
123052,1425047561789,1954482070000,-0.14544775,-0.5398925,9.362526
123053,1425047561799,1954491930000,-0.15203181,-0.5363012,9.3499565
123054,1425047561809,1954501968000,-0.1376666,-0.5303157,9.36073
123055,1425047561819,1954511825000,-0.142455,-0.55246204,9.372103
123056,1425047561829,1954521989000,-0.1400608,-0.54168814,9.364322
123057,1425047561839,1954531721000,-0.15382746,-0.533907,9.384073
123058,1425047561849,1954541767000,-0.15682021,-0.5363012,9.361329
123059,1425047561858,1954551631000,-0.14844051,-0.55006784,9.3822775
123060,1425047561869,1954561663000,-0.15023616,-0.5279215,9.3343935
123061,1425047561878,1954571517000,-0.14425065,-0.5446809,9.377489
123062,1425047561889,1954581697000,-0.14425065,-0.54288524,9.358934
123063,1425047561898,1954591416000,-0.16759412,-0.52492875,9.355942
123064,1425047561908,1954601452000,-0.14903906,-0.5279215,9.347562
123065,1425047561918,1954611311000,-0.12509704,-0.5117606,9.396643
123066,1425047561928,1954621347000,-0.14784196,-0.521936,9.397242
123067,1425047561938,1954631203000,-0.15143326,-0.5231331,9.3738985
123068,1425047561948,1954641375000,-0.14544775,-0.5410896,9.380483
123069,1425047561958,1954651106000,-0.13227965,-0.5410896,9.354146
123070,1425047561968,1954661146000,-0.11611878,-0.5267244,9.361329
123071,1425047561978,1954671001000,-0.11971009,-0.5231331,9.352949
123072,1425047561988,1954681031000,-0.13227965,-0.53809685,9.3661175
123073,1425047561998,1954691096000,-0.1376666,-0.5327099,9.369708
123074,1425047562008,1954701066000,-0.1364695,-0.5410896,9.396643
123075,1425047562018,1954710787000,-0.13347675,-0.54168814,9.376891
123076,1425047562028,1954720820000,-0.1328782,-0.5614403,9.394848
123077,1425047562038,1954730744000,-0.1436521,-0.54168814,9.35235
123078,1425047562048,1954740810000,-0.13946225,-0.5410896,9.36492
123079,1425047562058,1954750831000,-0.13467385,-0.54527944,9.363124
123080,1425047562068,1954760799000,-0.15322891,-0.5386954,9.382876
123081,1425047562077,1954770519000,-0.15861586,-0.55605334,9.362526
123082,1425047562087,1954780558000,-0.1352724,-0.5351041,9.345168
123083,1425047562097,1954790412000,-0.12868834,-0.55126494,9.363124
123084,1425047562107,1954800458000,-0.1400608,-0.5542577,9.355343
123085,1425047562117,1954810316000,-0.13587095,-0.5446809,9.355343
123086,1425047562127,1954820478000,-0.15741876,-0.53450555,9.387066
123087,1425047562137,1954830232000,-0.14664486,-0.5351041,9.3733
123088,1425047562147,1954840235000,-0.15083471,-0.52852005,9.36492
123089,1425047562157,1954850276000,-0.14664486,-0.5327099,9.36073
123090,1425047562167,1954860236000,-0.1388637,-0.52732295,9.409811
123091,1425047562177,1954869993000,-0.1340753,-0.51714754,9.39365
123092,1425047562187,1954880285000,-0.11252748,-0.51595044,9.355942
123093,1425047562197,1954889897000,-0.1340753,-0.5470751,9.352949
123094,1425047562207,1954899929000,-0.16340427,-0.5255273,9.357139
123095,1425047562217,1954909793000,-0.14185645,-0.53450555,9.359533
123096,1425047562227,1954920242000,-0.1352724,-0.52073884,9.357139
123097,1425047562237,1954929690000,-0.1448492,-0.5386954,9.378687
123098,1425047562247,1954939833000,-0.1436521,-0.54168814,9.394249
123099,1425047562257,1954949565000,-0.15143326,-0.53570265,9.370906
123100,1425047562267,1954959602000,-0.14784196,-0.53091425,9.351153
123101,1425047562276,1954969466000,-0.14844051,-0.5255273,9.332
123102,1425047562286,1954979495000,-0.14604631,-0.53211135,9.375694
123103,1425047562296,1954989351000,-0.14305355,-0.5267244,9.360131
123104,1425047562306,1954999515000,-0.16280572,-0.54168814,9.379285
123105,1425047562316,1955009271000,-0.16220717,-0.52732295,9.368511
123106,1425047562327,1955019346000,-0.1436521,-0.53570265,9.353547
123107,1425047562336,1955029201000,-0.14784196,-0.53809685,9.36492
123108,1425047562346,1955039202000,-0.14784196,-0.53091425,9.363723
123109,1425047562356,1955049055000,-0.14963761,-0.533907,9.386468
123110,1425047562366,1955059230000,-0.15322891,-0.5410896,9.348161
123111,1425047562376,1955068944000,-0.14185645,-0.53330845,9.348759
123112,1425047562386,1955078986000,-0.12210429,-0.55246204,9.351752
123113,1425047562396,1955088843000,-0.12988544,-0.5189432,9.351752
123114,1425047562406,1955098875000,-0.13826515,-0.5255273,9.389461
123115,1425047562416,1955108737000,-0.14724341,-0.5386954,9.385271
123116,1425047562426,1955118900000,-0.15442601,-0.52732295,9.383475
123117,1425047562436,1955128627000,-0.16101007,-0.5231331,9.390657
123118,1425047562446,1955138661000,-0.12629414,-0.533907,9.375694
123119,1425047562455,1955148528000,-0.1352724,-0.5351041,9.372103
123120,1425047562466,1955158565000,-0.1388637,-0.5530606,9.377489
123121,1425047562475,1955168418000,-0.1376666,-0.54408234,9.35235
123122,1425047562486,1955178593000,-0.14784196,-0.53570265,9.356541
123123,1425047562495,1955188316000,-0.1388637,-0.53929394,9.339781
123124,1425047562505,1955198346000,-0.14784196,-0.5255273,9.386468
123125,1425047562515,1955208210000,-0.16400282,-0.54527944,9.363723
123126,1425047562525,1955218243000,-0.16759412,-0.5315128,9.347562
123127,1425047562535,1955228102000,-0.15023616,-0.52073884,9.372701
123128,1425047562545,1955238294000,-0.1448492,-0.5410896,9.387066
123129,1425047562555,1955248020000,-0.13227965,-0.52492875,9.375095
123130,1425047562565,1955258045000,-0.1388637,-0.533907,9.350554
123131,1425047562575,1955267893000,-0.14844051,-0.5255273,9.34397
123132,1425047562585,1955277926000,-0.14305355,-0.54168814,9.378088
123133,1425047562595,1955287787000,-0.1592144,-0.5141548,9.3661175
123134,1425047562605,1955297964000,-0.15682021,-0.51355624,9.351752
123135,1425047562615,1955307677000,-0.1412579,-0.52971715,9.365519
123136,1425047562625,1955317713000,-0.13467385,-0.5315128,9.338584
123137,1425047562635,1955327579000,-0.14664486,-0.54527944,9.353547
123138,1425047562645,1955337606000,-0.14065935,-0.52612585,9.385271
123139,1425047562654,1955347476000,-0.1340753,-0.53211135,9.3822775
123140,1425047562665,1955357630000,-0.15023616,-0.5303157,9.336189
123141,1425047562674,1955367367000,-0.14425065,-0.52732295,9.3499565
123142,1425047562684,1955377400000,-0.14425065,-0.5374983,9.3661175
123143,1425047562694,1955387255000,-0.14425065,-0.5363012,9.393052
123144,1425047562704,1955397296000,-0.15263036,-0.5351041,9.387066
123145,1425047562714,1955407150000,-0.15322891,-0.52612585,9.333197
123146,1425047562724,1955417327000,-0.14903906,-0.5231331,9.399636
123147,1425047562734,1955427047000,-0.12509704,-0.5327099,9.34038
123148,1425047562744,1955437078000,-0.1448492,-0.5506664,9.360131
123149,1425047562754,1955446945000,-0.14065935,-0.53330845,9.371504
123150,1425047562764,1955456980000,-0.13347675,-0.52073884,9.391854
123151,1425047562774,1955466836000,-0.1364695,-0.5422867,9.380483
123152,1425047562784,1955477006000,-0.13347675,-0.52373165,9.346365
123153,1425047562794,1955486726000,-0.14963761,-0.54527944,9.370906
123154,1425047562804,1955496766000,-0.142455,-0.53929394,9.355942
123155,1425047562814,1955506627000,-0.1352724,-0.51595044,9.41041
123156,1425047562824,1955516663000,-0.15861586,-0.5530606,9.3499565
123157,1425047562833,1955526523000,-0.13826515,-0.5422867,9.383475
123158,1425047562844,1955536693000,-0.14604631,-0.53211135,9.384672
123159,1425047562853,1955546427000,-0.1448492,-0.53570265,9.356541
123160,1425047562863,1955556474000,-0.15442601,-0.53689975,9.341577
123161,1425047562873,1955566323000,-0.16400282,-0.5291186,9.367314
123162,1425047562883,1955576354000,-0.15023616,-0.52612585,9.368511
123163,1425047562893,1955586213000,-0.1400608,-0.533907,9.394249
123164,1425047562903,1955596370000,-0.13946225,-0.53809685,9.358934
123165,1425047562913,1955606104000,-0.1448492,-0.5327099,9.36911
123166,1425047562923,1955616134000,-0.13347675,-0.5315128,9.391256
123167,1425047562933,1955626173000,-0.15322891,-0.5422867,9.364322
123168,1425047562943,1955636313000,-0.13347675,-0.5386954,9.36911
123169,1425047562953,1955645895000,-0.142455,-0.54527944,9.3260145
123170,1425047562963,1955656064000,-0.13946225,-0.53689975,9.3738985
123171,1425047562973,1955665824000,-0.15322891,-0.51475334,9.378687
123172,1425047562983,1955675820000,-0.1436521,-0.5267244,9.358934
123173,1425047562993,1955685768000,-0.13706805,-0.54168814,9.382876
123174,1425047563003,1955695775000,-0.14844051,-0.5410896,9.38168
123175,1425047563013,1955705786000,-0.1364695,-0.5291186,9.379285
123176,1425047563023,1955715778000,-0.16879122,-0.53450555,9.356541
123177,1425047563032,1955725469000,-0.15502456,-0.5351041,9.376891
123178,1425047563042,1955735510000,-0.15143326,-0.5303157,9.357738
123179,1425047563052,1955745368000,-0.15203181,-0.5363012,9.367912
123180,1425047563062,1955755403000,-0.1376666,-0.53929394,9.370307
123181,1425047563072,1955765264000,-0.1340753,-0.5363012,9.345766
123182,1425047563082,1955775436000,-0.13826515,-0.54288524,9.367314
123183,1425047563092,1955785203000,-0.14903906,-0.53570265,9.350554
123184,1425047563102,1955795197000,-0.14724341,-0.5267244,9.3499565
123185,1425047563112,1955805245000,-0.15801731,-0.53929394,9.3343935
123186,1425047563122,1955815196000,-0.13826515,-0.5398925,9.3822775
123187,1425047563132,1955824943000,-0.1364695,-0.5255273,9.381081
123188,1425047563142,1955835331000,-0.16220717,-0.52073884,9.38168
123189,1425047563152,1955844837000,-0.14185645,-0.53809685,9.351153
123190,1425047563162,1955854871000,-0.14963761,-0.54647654,9.3499565
123191,1425047563172,1955864742000,-0.16160862,-0.53809685,9.390657
123192,1425047563182,1955874770000,-0.1316811,-0.5141548,9.357139
123193,1425047563192,1955884624000,-0.1436521,-0.53570265,9.354745
123194,1425047563202,1955894793000,-0.1604115,-0.55006784,9.395446
123195,1425047563211,1955904523000,-0.14185645,-0.5291186,9.375694
123196,1425047563222,1955914924000,-0.14903906,-0.52852005,9.354146
123197,1425047563231,1955924414000,-0.13946225,-0.5554548,9.363124
123198,1425047563241,1955934451000,-0.1352724,-0.5374983,9.383475
123199,1425047563251,1955944301000,-0.16460137,-0.5177461,9.354745
123200,1425047563261,1955954471000,-0.1340753,-0.52732295,9.320028
123201,1425047563271,1955964194000,-0.1328782,-0.5255273,9.361927
123202,1425047563281,1955974229000,-0.15861586,-0.53689975,9.367912
123203,1425047563291,1955984087000,-0.14784196,-0.53689975,9.377489
123204,1425047563301,1955994123000,-0.1340753,-0.54168814,9.356541
123205,1425047563311,1956003979000,-0.15741876,-0.53809685,9.363124
123206,1425047563321,1956014162000,-0.15263036,-0.54288524,9.351153
123207,1425047563331,1956023877000,-0.14544775,-0.533907,9.414599
123208,1425047563341,1956033882000,-0.15562311,-0.53689975,9.341577
123209,1425047563351,1956043782000,-0.13826515,-0.52492875,9.357738
123210,1425047563361,1956053822000,-0.1316811,-0.53211135,9.368511
123211,1425047563371,1956063677000,-0.13108255,-0.5422867,9.3822775
123212,1425047563381,1956073844000,-0.13227965,-0.55006784,9.379884
123213,1425047563391,1956083575000,-0.14544775,-0.53570265,9.370307
123214,1425047563401,1956093613000,-0.13227965,-0.5363012,9.346964
123215,1425047563410,1956103467000,-0.13706805,-0.55126494,9.340978
123216,1425047563420,1956113493000,-0.13706805,-0.5374983,9.339182
123217,1425047563430,1956123369000,-0.13826515,-0.5291186,9.357738
123218,1425047563440,1956133540000,-0.13706805,-0.53330845,9.361329
123219,1425047563450,1956143258000,-0.14724341,-0.52492875,9.353547
123220,1425047563460,1956153302000,-0.14425065,-0.5566519,9.3733
123221,1425047563470,1956163147000,-0.15203181,-0.533907,9.370906
123222,1425047563480,1956173185000,-0.15322891,-0.53689975,9.367314
123223,1425047563490,1956183046000,-0.14963761,-0.5243302,9.36492
123224,1425047563500,1956193213000,-0.12868834,-0.50996494,9.385869
123225,1425047563510,1956202939000,-0.14305355,-0.5398925,9.369708
123226,1425047563520,1956212980000,-0.12749124,-0.5327099,9.354745
123227,1425047563530,1956222841000,-0.14724341,-0.5255273,9.36911
123228,1425047563540,1956232871000,-0.15741876,-0.52492875,9.345766
123229,1425047563550,1956242729000,-0.15442601,-0.5303157,9.327211
123230,1425047563560,1956252906000,-0.14544775,-0.5386954,9.375694
123231,1425047563570,1956262625000,-0.14425065,-0.5518635,9.358934
123232,1425047563580,1956272662000,-0.14844051,-0.5303157,9.401431
123233,1425047563589,1956282520000,-0.16220717,-0.5291186,9.419987
123234,1425047563600,1956292559000,-0.1388637,-0.53330845,9.36492
123235,1425047563609,1956302417000,-0.14185645,-0.53330845,9.346964
123236,1425047563620,1956312586000,-0.13706805,-0.54767364,9.381081
123237,1425047563629,1956322308000,-0.12629414,-0.53091425,9.341577
123238,1425047563639,1956332351000,-0.14664486,-0.53450555,9.346964
123239,1425047563649,1956342209000,-0.14724341,-0.5279215,9.374496
123240,1425047563659,1956352244000,-0.1352724,-0.54408234,9.36492
123241,1425047563669,1956362099000,-0.14185645,-0.53330845,9.384672
123242,1425047563679,1956372265000,-0.14844051,-0.5434838,9.368511
123243,1425047563689,1956381993000,-0.14963761,-0.53809685,9.385271
123244,1425047563699,1956392031000,-0.15622166,-0.5279215,9.376891
123245,1425047563709,1956401889000,-0.1388637,-0.5267244,9.381081
123246,1425047563719,1956411926000,-0.1376666,-0.5255273,9.361927
123247,1425047563729,1956421780000,-0.14544775,-0.5422867,9.348759
123248,1425047563739,1956431949000,-0.1316811,-0.5410896,9.355343
123249,1425047563749,1956441679000,-0.1604115,-0.52133745,9.376891
123250,1425047563759,1956451712000,-0.15203181,-0.5201403,9.362526
123251,1425047563769,1956461572000,-0.14185645,-0.52373165,9.363723
123252,1425047563779,1956471607000,-0.14903906,-0.53929394,9.385869
123253,1425047563788,1956481467000,-0.1436521,-0.5327099,9.364322
123254,1425047563799,1956491645000,-0.13946225,-0.5243302,9.368511
123255,1425047563808,1956501367000,-0.13826515,-0.52732295,9.345168
123256,1425047563818,1956511401000,-0.16101007,-0.51355624,9.3583355
123257,1425047563828,1956521258000,-0.15023616,-0.52492875,9.36073
123258,1425047563838,1956531290000,-0.13946225,-0.53689975,9.361329
123259,1425047563848,1956541158000,-0.1412579,-0.53809685,9.3733
123260,1425047563858,1956551327000,-0.1436521,-0.54767364,9.356541
123261,1425047563868,1956561048000,-0.1436521,-0.5422867,9.351153
123262,1425047563878,1956571089000,-0.14425065,-0.51954174,9.366715
123263,1425047563888,1956581184000,-0.14903906,-0.5410896,9.370307
123264,1425047563898,1956591170000,-0.14425065,-0.53929394,9.36492
123265,1425047563908,1956600842000,-0.15143326,-0.5494693,9.394848
